t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],pos[0],pos[1],pos[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],forces[0],forces[1],forces[2],torque[0],torque[1],torque[2],alpha,joystick[0],joystick[1],joystick[2],joystick[3],takeoff
0.0873727798461914,0.0,0.0,0.0,0.01,0.0,0.0,0.0008737277984619141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,2.9449462890625,0.9765625,6.866455078125,0
0.1207268238067627,0.0,0.0,0.0,0.01,0.0,0.0,0.001207268238067627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,2.9449462890625,0.9765625,6.866455078125,0
0.15680885314941406,0.0,0.0,0.0,0.01,0.0,0.0,0.0015680885314941408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,2.9449462890625,0.9765625,6.866455078125,0
0.20782756805419922,0.0,0.0,0.0,0.01,0.0,0.0,0.0020782756805419926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,4.90570068359375,0.9765625,6.866455078125,0
0.25780558586120605,0.0,0.0,0.0,0.01,0.0,0.0,0.002578055858612061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,2.9449462890625,2.93731689453125,8.82720947265625,0
0.3069484233856201,0.0,0.0,0.0,0.01,0.0,0.0,0.0030694842338562017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,2.9449462890625,2.93731689453125,8.82720947265625,0
0.3571770191192627,0.0,0.0,0.0,0.01,0.0,0.0,0.0035717701911926274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-6.866455078125,2.9449462890625,2.93731689453125,8.82720947265625,0
0.4076347351074219,0.0,0.0,0.0,0.01,0.0,0.0,0.004076347351074219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,2.9449462890625,0.9765625,8.82720947265625,0
0.4572761058807373,0.0,0.0,0.0,0.01,0.0,0.0,0.004572761058807374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,2.9449462890625,0.9765625,8.82720947265625,0
0.5073895454406738,0.0,0.0,0.0,0.01,0.0,0.0,0.005073895454406739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,2.9449462890625,2.93731689453125,8.82720947265625,0
0.5569300651550293,0.0,0.0,0.0,0.01,0.0,0.0,0.005569300651550294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-6.866455078125,2.9449462890625,0.9765625,8.82720947265625,0
0.6071121692657471,0.0,0.0,0.0,0.01,0.0,0.0,0.006071121692657472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,2.9449462890625,0.9765625,8.82720947265625,0
0.6578648090362549,0.0,0.0,0.0,0.01,0.0,0.0,0.00657864809036255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,4.90570068359375,0.9765625,8.82720947265625,0
0.7070775032043457,0.0,0.0,0.0,0.01,0.0,0.0,0.007070775032043459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,2.9449462890625,0.9765625,8.82720947265625,0
0.757354736328125,0.0,0.0,0.0,0.01,0.0,0.0,0.007573547363281251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,2.9449462890625,0.9765625,8.82720947265625,0
0.8069713115692139,0.0,0.0,0.0,0.01,0.0,0.0,0.00806971311569214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-6.866455078125,2.9449462890625,0.9765625,8.82720947265625,0
0.85715651512146,0.0,0.0,0.0,0.01,0.0,0.0,0.008571565151214601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,2.9449462890625,0.9765625,6.866455078125,0
