t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],pos[0],pos[1],pos[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],forces[0],forces[1],forces[2],torque[0],torque[1],torque[2],alpha,joystick[0],joystick[1],joystick[2],joystick[3]
0.09861636161804199,0.0,0.0,0.0,0.01,0.0,0.0,0.00098616361618042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2.93731689453125,6.866455078125,-0.98419189453125,-0.9765625
0.20615434646606445,0.0,0.0,0.0,0.01,0.0,0.0,0.002061543464660645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2.93731689453125,6.866455078125,-0.98419189453125,-0.9765625
0.2537212371826172,0.0,0.0,0.0,0.01,0.0,0.0,0.0025372123718261723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2.93731689453125,6.866455078125,-0.98419189453125,-0.9765625
0.30179691314697266,0.0,0.0,0.0,0.01,0.0,0.0,0.003017969131469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2.93731689453125,6.866455078125,-0.98419189453125,-0.9765625
0.35156702995300293,0.0,0.0,0.0,0.01,0.0,0.0,0.00351567029953003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2.93731689453125,8.82720947265625,-0.98419189453125,-0.9765625
0.40236520767211914,0.0,0.0,0.0,0.01,0.0,0.0,0.004023652076721192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2.93731689453125,6.866455078125,-0.98419189453125,-0.9765625
0.4515094757080078,0.0,0.0,0.0,0.01,0.0,0.0,0.004515094757080078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2.93731689453125,4.90570068359375,-0.98419189453125,-0.9765625
0.5016448497772217,0.0,0.0,0.0,0.01,0.0,0.0,0.005016448497772217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2.93731689453125,6.866455078125,-0.98419189453125,-0.9765625
0.551560640335083,0.0,0.0,0.0,0.01,0.0,0.0,0.00551560640335083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2.93731689453125,6.866455078125,-0.98419189453125,-0.9765625
0.602402925491333,0.0,0.0,0.0,0.01,0.0,0.0,0.00602402925491333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2.93731689453125,6.866455078125,-0.98419189453125,-0.9765625
