cd0sa,cd1sa,cl1sa,coeff_drag_shift,coeff_lift_gain,coeff_lift_shift,train_score
0.016306778835294012,4.6615790199546785,4.368966631014006,0.47801843260098736,2.595542683505589,0.1919296934298643,0.06331963005647309
0.016217750237543776,4.652121240561514,4.592279799968772,0.4753633567468004,2.475748355629364,0.17628012644576588,0.03899734349628997
0.016369907219360054,4.655499100325898,4.727139644422393,0.47540828445313343,2.3836704688870793,0.16365758896682964,0.02633789077118525
0.01621099137457229,4.657510156907585,4.794874718063541,0.474247358460726,2.310134800185948,0.15302148245952238,0.019723200261820027
0.016004614649343416,4.645432992232648,4.908144776536718,0.4736216092722904,2.233388635101659,0.14198906159598904,0.014427887269585087
0.016111765823629175,4.646868461103991,4.933143259383986,0.4736421178519937,2.206464774784294,0.13796106994129667,0.013405845028118783
0.016460982681875118,4.64775670898317,4.967271986663151,0.4731498099560236,2.185293658266072,0.1348423893023391,0.012725961209189528
0.01590640263939922,4.632302996146414,5.054120517352192,0.47352320600596204,2.1524625120560494,0.13006220037924288,0.012105065348522806
0.015578634344291742,4.633237519400222,5.051058593275647,0.4771789763947734,2.142707204863259,0.12857110732173616,0.012060133648904953
0.015399833333436802,4.632703201168666,5.0433599236839495,0.47734923203510266,2.146310389331584,0.12911497066308,0.012060813201155254
0.015161470577218793,4.632248214152608,5.03932276119231,0.4772965190544486,2.1473267532543607,0.12926306757991365,0.012059369733642506
0.01485656121693292,4.62868978472352,5.029633064504165,0.4774161014004493,2.1451253458097774,0.1289339565971463,0.012048247459599265
0.014722239896742893,4.628299244386992,5.037199414012558,0.47742467831842345,2.138979108108048,0.12800108446756928,0.012031205944414487
0.01460887112863439,4.627972669430346,5.030600746941938,0.47751621423067403,2.142277235357674,0.12849223831065898,0.012034624247702803
0.014296946733036792,4.625476222444411,5.037976304265826,0.47750165058944116,2.1336107874754044,0.1271877622987889,0.012021361821750868
0.01399771535764004,4.6224111462728885,5.026962300642348,0.477692485144073,2.1308297968852163,0.12676646432120697,0.012010680839059264
0.013885286503886924,4.622072764222805,5.019600549906951,0.47783849095848935,2.133827880369905,0.12720567732611093,0.012008336047081944
0.01376065432276764,4.622537917613086,5.017115485989643,0.47932410891324223,2.1336320546386465,0.12717553783589916,0.012002863768003809
0.0136149234612892,4.6218506537448985,5.025398771224269,0.4793344992495615,2.1314741321336417,0.12684930946812903,0.011999949508726111
0.013566718379239891,4.6225378897816904,5.022838957643922,0.4812265701931,2.1314400623544696,0.1268405718721319,0.011994094246744127
0.013478347198360692,4.622159792977632,5.030122741807108,0.4811748235014446,2.129273918513069,0.12650662953610123,0.011996955597674908
0.013438792569980183,4.6234572900841755,5.02736224702855,0.48584625936358716,2.129366089344817,0.12648687595149372,0.011985164709976374
0.013290382524925464,4.622751344418929,5.02381988616993,0.4858271819371555,2.129126738537634,0.12645028761009555,0.011981976163071228
0.013149928641003604,4.622382147641554,5.022418145471334,0.4858271819371555,2.129126738537634,0.12645028761009555,0.01197975530775807
0.012925449861433787,4.6202118633945055,5.023910545218231,0.48645533615233894,2.124263770148532,0.12570686572939752,0.011982820271219658
0.012803084153318342,4.619901622610019,5.019780385565338,0.48652037037818435,2.126937278299075,0.12611260528048723,0.011975270716087411
0.012749631641227794,4.619793886270931,5.026978326334039,0.486489722860604,2.1271532954671026,0.12614343654514484,0.011977906412537886
0.012639115308897213,4.619573261367121,5.028881162394566,0.486522668083621,2.1273105936527905,0.12614883296853768,0.011977818842455185
0.012447806373431425,4.619009987498194,5.021197901498993,0.48660212284423915,2.129291780000194,0.12643812513951413,0.011969863467087054
0.012321016929978954,4.620415952539577,5.009652924736635,0.4904126682646675,2.130985689112674,0.12665373919221837,0.011964422817616211
0.012259586093090594,4.619987799230268,5.0131324959387245,0.4904126682646675,2.130985689112674,0.12665373919221837,0.011962583969245329
0.012145512555808168,4.619754193104367,5.0188337675141135,0.4904290689112259,2.130911355819579,0.12664289063666473,0.011960768818952265
0.012031239129873484,4.619166792030279,5.0111920288244844,0.49091223471698897,2.131183587095165,0.126670067413785,0.011960347541421975
0.011966559144764632,4.618463208011905,5.009437720615315,0.4912327545720295,2.131195871702565,0.12667116036892442,0.011959985653915657
0.011911009962879224,4.619012994088807,5.015154966205337,0.49257575944076665,2.1286618138799107,0.12628788972847638,0.011957029123756376
0.011860349394348407,4.618811961187692,5.012323725953869,0.49254066915063016,2.1295314648698653,0.12640815827956584,0.011956639610794477
