t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],pos[0],pos[1],pos[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],forces[0],forces[1],forces[2],torque[0],torque[1],torque[2],alpha,joystick[0],joystick[1],joystick[2],joystick[3]
0.15785002708435059,0.0,0.0,0.0,0.01,0.0,0.0,0.0015785002708435059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.2790043354034424,0.0,0.0,0.0,0.01,0.0,0.0,0.002790043354034424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.3262813091278076,0.0,0.0,0.0,0.01,0.0,0.0,0.0032628130912780765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.37529468536376953,0.0,0.0,0.0,0.01,0.0,0.0,0.0037529468536376957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.422741174697876,0.0,0.0,0.0,0.01,0.0,0.0,0.0042274117469787605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.47063136100769043,0.0,0.0,0.0,0.01,0.0,0.0,0.004706313610076905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.5186395645141602,0.0,0.0,0.0,0.01,0.0,0.0,0.005186395645141602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.5667905807495117,0.0,0.0,0.0,0.01,0.0,0.0,0.005667905807495118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.614699125289917,0.0,0.0,0.0,0.01,0.0,0.0,0.0061469912528991704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.6626629829406738,0.0,0.0,0.0,0.01,0.0,0.0,0.006626629829406739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.7112329006195068,0.0,0.0,0.0,0.01,0.0,0.0,0.007112329006195069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.7586297988891602,0.0,0.0,0.0,0.01,0.0,0.0,0.007586297988891603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.8086273670196533,0.0,0.0,0.0,0.01,0.0,0.0,0.008086273670196535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.8589897155761719,0.0,0.0,0.0,0.01,0.0,0.0,0.00858989715576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.9089756011962891,0.0,0.0,0.0,0.01,0.0,0.0,0.009089756011962892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.9584846496582031,0.0,0.0,0.0,0.01,0.0,0.0,0.009584846496582032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
1.0086934566497803,0.7999998181888468,0.0,0.0,0.05016703646474062,0.0,0.0,0.012103673547779605,0.0,0.0,0.0,0.0,-2.205814966808074e-23,0.0,0.0,-1.1075133792759873e-24,1.0,0.0,0.0,0.0,1.999999545472117,0.0,9.809998066647852,0.0,0.0,-3.308722450212111e-24,0.0,0,0,0,0
1.0848357677459717,0.7999954243013485,-4.098586102773831e-26,0.0,0.11108053693742354,-3.1207581809193175e-27,0.0,0.02056160234800089,-2.3762174026754307e-28,0.0,3.0512098093869284e-32,-5.473822126268817e-47,-5.293955920339377e-22,0.0,0.0,-4.14169172408765e-23,1.0,0.0,0.0,0.0,1.9999885607533712,-1.0246465256934577e-25,9.809951342716571,6.102419618773857e-33,-8.210733189403225e-48,-7.940933880509066e-23,0.0,0,0,0,0
1.1232104301452637,0.799977566529633,-2.3958093617749674e-24,0.0,0.14177940598000535,-9.505913361209691e-26,0.0,0.026002339187655755,-3.885483900600952e-27,0.0,8.408135242576057e-30,-1.401298464324817e-44,-2.117582368135751e-21,0.0,0.0,-1.226784257207792e-22,1.0,0.0,0.0,0.0,1.9999439163240826,-5.989523404437419e-24,9.80976144588858,1.6816270485152116e-30,-2.1019476964872256e-45,-3.1763735522036263e-22,0.0,0,0,0,0
1.1583197116851807,0.7999634534129094,-3.382600515982893e-24,0.0,0.16986554808752347,-2.138198074648088e-25,0.0,0.03196619653939292,-1.139254371969377e-26,0.0,1.7693775463418043e-29,-2.802596928649634e-44,-3.529303946892918e-21,0.0,0.0,-2.465897516321829e-22,1.0,0.0,0.0,0.0,1.9999086335322735,-8.456501289957231e-24,9.809611369152153,3.538755092683609e-30,-4.203895392974451e-45,-5.293955920339377e-22,0.0,0,0,0,0
1.2092182636260986,0.7999475396563533,-6.156613902947737e-24,0.0,0.2105817194847319,-5.271825399841719e-25,0.0,0.04268450112639437,-3.82253716134232e-26,0.0,4.65457408775859e-29,-7.473591809732358e-44,-5.646886315028669e-21,0.0,0.0,-5.340080880421285e-22,1.0,0.0,0.0,0.0,1.9998688491408834,-1.5391534757369342e-23,9.80944214468565,9.30914817551718e-30,-1.1210387714598537e-44,-8.470329472543003e-22,0.0,0,0,0,0
