t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],pos[0],pos[1],pos[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],forces[0],forces[1],forces[2],torque[0],torque[1],torque[2],alpha,joystick[0],joystick[1],joystick[2],joystick[3],takeoff
14.662022829055786,17.129425557367515,-3.6373899331254718,-5.146419561758864,16.90484338874945,-15.193015330580376,23.1798224225271,200.2580705707533,-59.45107266811897,-30.313210461868902,0.8330414067912484,-4.6979586124494865,-3.1193697761455184,0.7460406438821586,0.5749441804665343,0.4105855319928388,0.88781439765637,0.013954696551677834,-0.4097034432951584,-0.209126637017618,145.6001172376239,-30.91781443156651,-43.744566274950344,1.7607776948584015,-4.261741557680416,-7.077267863238006,0.016966046042538707,2.93731689453125,-14.70184326171875,-2.9449462890625,2.9449462890625,1
14.712103605270386,18.480219183961577,-2.627846449539772,-6.879829533627209,17.830347110098177,-15.324619920546107,22.83527521925892,201.15102819420275,-60.218541528933635,-29.169602153814402,1.8736397126451345,-4.011277092471913,-3.95558834825215,0.8398739750379263,0.3740563100636986,0.2124865971269452,0.8922220782937857,0.03239593409086446,-0.40574680437217037,-0.1956011175869644,157.0818630636734,-22.336694821088063,-58.47855103583127,2.899587607180327,-3.6114604184551498,-8.815249848066603,0.023348591896560134,2.93731689453125,-22.54486083984375,-2.9449462890625,2.9449462890625,1
14.761813640594482,16.37883725792575,-1.1395383263065784,-5.126808672724561,18.6445396887573,-15.381266410999968,22.580421379037897,202.0778489207324,-60.98314482555379,-28.04712860942944,1.4001116182328852,14.371667691349069,-2.5232720005939844,0.9094735730379612,1.0884724186668397,0.08705465684511415,0.9023273842242897,0.05694294855702407,-0.38585966190788945,-0.18350780256139518,139.22011669236886,-9.686075773605916,-43.57787371815877,2.037865029932246,11.9312159099859,-5.645146727700404,0.01775957592574917,22.54486083984375,-146.0723876953125,-4.90570068359375,2.9449462890625,1
14.811858177185059,22.4273041641036,0.04150149982722047,-12.809679151237054,19.766903732625764,-15.379189487673301,21.939366922040275,203.0670744578622,-61.75278923660306,-26.94918315872532,0.54099570146215,16.19586136294134,-1.9113549485715937,0.9365474522151281,1.8989867952604564,-0.008598215816255805,0.9180007978800969,0.08676962654848039,-0.3467855931929763,-0.17171289804187279,190.6320853948806,0.352762748531374,-108.88227278551496,0.8726003365646764,13.541976156120416,-4.682206164269788,0.05231629583937725,28.4271240234375,-236.26708984375,-2.9449462890625,2.9449462890625,1
14.862105369567871,32.325636202172085,3.392688323952055,-28.186376973021165,21.391176193773113,-15.208716424764761,20.523080615702405,204.14192100336535,-62.516984536693855,-25.91795597874015,-12.648535159466782,5.295337709037291,-0.6158416128631142,0.3009940726966328,2.1650626478584147,-0.03954252781513024,0.9346283873047228,0.10324067492994718,-0.2976154126780636,-0.1650339565684823,274.7679077184627,28.83785075359247,-239.5842042706799,-17.476694624800324,4.45444525891321,-2.296761572154288,0.11336788615268167,51.9561767578125,-249.99237060546875,-2.9449462890625,2.9449462890625,1
14.911932468414307,35.826929711718044,7.570478602634794,-41.296883228617546,23.176328161883188,-14.831501439116451,18.46537673302037,205.29673019758494,-63.25599522494176,-24.997879827027273,-8.254889497706682,-1.760757853829681,-1.7698495150801603,-0.1103231222720007,2.0773291922310055,-0.1277289945463454,0.948511871863367,0.11001178336668793,-0.24812858799630025,-0.16326310138452876,304.5289025496034,64.34906812239575,-351.0235074432491,-11.505611533301224,-1.4696339646884133,-4.192475800695968,0.15845942140120206,51.9561767578125,-249.99237060546875,-4.90570068359375,2.9449462890625,1
14.962400913238525,32.933578381863775,10.310340888825044,-48.56886364360276,24.83843464531236,-14.311154568849897,16.0141817180482,206.55028736600184,-63.97825693967063,-24.189668980584944,-5.604640361716128,-3.703877625393949,-2.1638657719129832,-0.39318060512686054,1.8904002486581526,-0.2369359348631513,0.9593085093599553,0.1097405163636581,-0.2003630871525258,-0.16594829388857132,279.9354162458421,87.63789755501287,-412.83534097062346,-8.087299474025288,-3.1223894599025,-4.571832906115377,0.17879448376719376,51.9561767578125,-249.99237060546875,-2.9449462890625,2.9449462890625,1
15.012032508850098,26.97092038084333,11.292964835524382,-51.0360304818363,26.17704445892629,-13.750666704877446,13.481182091553825,207.84949585089342,-64.66072446895662,-23.520576402650974,-4.148851648574308,-3.0291352656422696,-2.043132625613748,-0.5990947324013055,1.740059432101043,-0.3383398671184227,0.9671564724786952,0.10421426529704535,-0.15538324364550224,-0.1720575259771177,229.25282323716831,95.99020110195724,-433.80625909560854,-6.321127262773743,-2.6180689283936824,-4.032232692184167,0.18203919390605172,51.9561767578125,-249.99237060546875,-2.9449462890625,2.9449462890625,1
15.061882734298706,20.51982075501244,11.058753030683016,-51.01376191048982,27.199962149728695,-13.199385373117416,10.938134559334275,209.205420096251,-65.31871680558959,-22.975307928880945,-3.5448585036965397,-1.7537688185805755,-1.63172293878022,-0.7758067279939946,1.6526336611100616,-0.41968162348628246,0.9727126583388982,0.0941225599139286,-0.11100588517168261,-0.18068957213899747,174.41847641760575,93.99940076080564,-433.6169762391635,-5.674917599558073,-1.6332969370077672,-2.9779101396411285,0.17807530464660548,51.9561767578125,-249.99237060546875,-2.9449462890625,2.9449462890625,1
15.112161874771118,14.316579648490709,10.169650057697387,-50.29116301906305,27.919787468959637,-12.688064109311174,8.409538109377827,210.6092030123627,-65.95666176326462,-22.552483580971433,-3.3815893203659293,-0.792303792559055,-1.084235749795706,-0.9458301324526818,1.61279730742716,-0.47419606505547185,0.9761504203547066,0.07954953254747521,-0.06607114917198752,-0.1908843418405539,121.69092701217103,86.4420254904278,-427.47488566203594,-5.589054632742238,-0.9227527291713256,-1.6604444479294744,0.17344589890668738,51.9561767578125,-249.99237060546875,-2.9449462890625,2.9449462890625,1
