t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],pos[0],pos[1],pos[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],forces[0],forces[1],forces[2],torque[0],torque[1],torque[2],alpha,joystick[0],joystick[1],joystick[2],joystick[3],takeoff
0.08435583114624023,0.0,0.0,0.0,0.001,0.0,0.0,8.435583114624024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.16581511497497559,0.0,0.0,0.0,0.001,0.0,0.0,0.0001658151149749756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.21432113647460938,0.0,0.0,0.0,0.001,0.0,0.0,0.0002143211364746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.2621157169342041,0.0,0.0,0.0,0.001,0.0,0.0,0.0002621157169342041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.310333251953125,0.0,0.0,0.0,0.001,0.0,0.0,0.000310333251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.3583829402923584,0.0,0.0,0.0,0.001,0.0,0.0,0.00035838294029235843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.406536340713501,0.0,0.0,0.0,0.001,0.0,0.0,0.000406536340713501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.4548654556274414,0.0,0.0,0.0,0.001,0.0,0.0,0.0004548654556274414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.5026199817657471,0.0,0.0,0.0,0.001,0.0,0.0,0.0005026199817657471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.5500235557556152,0.0,0.0,0.0,0.001,0.0,0.0,0.0005500235557556152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.5981991291046143,0.0,0.0,0.0,0.001,0.0,0.0,0.0005981991291046143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.6461172103881836,0.0,0.0,0.0,0.001,0.0,0.0,0.0006461172103881836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.6940834522247314,0.0,0.0,0.0,0.001,0.0,0.0,0.0006940834522247315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.7432773113250732,0.0,0.0,0.0,0.001,0.0,0.0,0.0007432773113250732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.7937824726104736,0.0,0.0,0.0,0.001,0.0,0.0,0.0007937824726104736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.8436245918273926,0.0,0.0,0.0,0.001,0.0,0.0,0.0008436245918273925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.8936517238616943,0.0,0.0,0.0,0.001,0.0,0.0,0.0008936517238616943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.9433341026306152,0.0,0.0,0.0,0.001,0.0,0.0,0.0009433341026306152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
0.9934632778167725,0.0,0.0,0.0,0.001,0.0,0.0,0.0009934632778167724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,18.62335205078125,-4.8980712890625,-12.74871826171875,2.9449462890625,0
1.043722152709961,1.8823529395074836,0.0,0.0,0.0956049408915322,0.0,0.0,0.005798460041254968,0.0,0.0,0.0,1.6772222003407961e-09,-7.147297919525009e-26,0.0,8.429530073500637e-11,-3.592151519617537e-27,1.0000000000000002,-0.0,2.1182934768504263e-12,-0.0,15.999999985813611,0.0,0.0,0.0,1.4088666482862688e-09,-1.550963648536927e-25,-0.0,18.62335205078125,-2.93731689453125,-12.74871826171875,2.9449462890625,0
1.1081695556640625,1.8823376861241687,-3.279532112182735e-28,0.0,0.21691671624486764,-2.1135732753475654e-29,0.0,0.01977817906056846,-1.362143085493448e-30,0.0,4.465927427028267e-31,1.5330319967273645e-05,-4.87922204639574e-22,0.0,9.880836036469287e-07,-3.1448911084179843e-23,0.9999999999999994,0.0,3.184182939541813e-08,0.0,15.999870332055435,-2.7876022953553246e-27,0.0,6.162975822039155e-31,1.2877468772509863e-05,-1.0587911840678754e-21,0.0,18.62335205078125,-2.93731689453125,-12.74871826171875,2.9449462890625,0
1.151904821395874,1.8822744105066174,-5.372040848465039e-24,0.0,0.29923848776856343,-2.349687697625182e-25,0.0,0.03286545384031202,-1.0277783727326068e-26,0.0,7.792311081024185e-24,7.885389005663596e-05,-3.122702109693273e-21,0.0,4.436779439260953e-06,-1.6802111765290362e-22,0.9999999999999916,-0.0,1.2886369306644323e-07,-3.678143337395605e-24,15.999332489306248,-4.566234721195283e-23,0.0,1.075334796318936e-23,6.623726764757421e-05,-6.776263578034403e-21,-3.332000941824731e-08,18.62335205078125,-2.93731689453125,-12.74871826171875,2.9449462890625,0
