cd0sa,cd1sa,cl1sa,coeff_drag_shift,coeff_lift_gain,coeff_lift_shift,train_score,test_score
0.01000066302468718,4.549919868840739,5.000027795411421,0.5000084915959131,2.5039607145723366,0.04919322470171401,6.309492328681922e-10,5.504110018063122e-10
0.010000660178332593,4.549920237825766,5.000027662145826,0.5000084516600333,2.50394180706063,0.049197076103846916,6.249334473727565e-10,5.451629306521236e-10
0.010000657228724221,4.549920610093091,5.000027529711719,0.5000084116827193,2.5039229899248747,0.04920090909298577,6.189756959965435e-10,5.399656207249789e-10
0.010000654217883279,4.54992098383315,5.000027398036138,0.500008371746832,2.5039042627288275,0.04920472375919154,6.130751952686473e-10,5.348183385607111e-10
0.010000651172884468,4.549921357882013,5.0000272670709585,0.5000083319054826,2.5038856250395116,0.04920852019143579,6.072312512898032e-10,5.29720446772383e-10
0.010000648111163109,4.549921731492117,5.000027136784083,0.5000082921925976,2.5038670764267845,0.04921229847783902,6.014432294498712e-10,5.246713712124855e-10
0.010000645043937958,4.549922104184423,5.000027007153757,0.5000082526297314,2.5038486164630576,0.04921605870582494,5.957105349837886e-10,5.196705798624932e-10
0.010000641978418767,4.549922475653035,5.0000268781649,0.5000082132304624,2.503830244723112,0.04921980096222109,5.900326004931167e-10,5.147175693368556e-10
0.01000063891922976,4.549922845703729,5.000026749806738,0.5000081740032257,2.503811960783978,0.049223525333323054,5.844088779220832e-10,5.098118561631289e-10
0.010000635869327841,4.549923214214275,5.000026622071286,0.5000081349531406,2.503793764224848,0.04922723190493885,5.788388333805654e-10,5.049529711791612e-10
0.010000632830594755,4.54992358110886,5.000026494952357,0.5000080960831903,2.5037756546270273,0.049230920762415524,5.733219438253118e-10,5.001404559269769e-10
0.010000629804219004,4.5499239463415915,5.0000263684449315,0.5000080573949816,2.5037576315738876,0.049234591990659285,5.678576948880612e-10,4.953738603377486e-10
0.010000626790942057,4.549924309885859,5.000026242544745,0.5000080188892351,2.5037396946508386,0.049238245674148626,5.624455794882472e-10,4.906527412043255e-10
0.010000623791217269,4.549924671727478,5.000026117248031,0.5000079805661013,2.503721843445309,0.04924188189694247,5.570850969103201e-10,4.859766612103194e-10
0.010000620805312272,4.549925031860252,5.000025992551339,0.500007942425365,2.503704077546726,0.04924550074268716,5.517757522107749e-10,4.813451882797246e-10
0.010000617833375032,4.549925390283139,5.000025868451438,0.5000079044665762,2.5036863965465024,0.04924910229462152,5.465170558016576e-10,4.767578951372151e-10
0.010000614875476458,4.549925746998393,5.000025744945238,0.500007866689135,2.5036688000380227,0.049252686635580245,5.41308523176746e-10,4.722143590505259e-10
0.010000611931637893,4.549926102010379,5.000025622029742,0.5000078290923465,2.5036512876166293,0.04925625384799761,5.361496747333062e-10,4.677141615957747e-10
0.010000609001848836,4.549926455324822,5.0000254997020255,0.5000077916754562,2.5036338588796165,0.04925980401390979,5.310400356279775e-10,4.632568885375727e-10
0.010000606086078388,4.549926806948291,5.000025377959207,0.5000077544376723,2.503616513426213,0.04926333721495732,5.259791356436895e-10,4.5884212972870613e-10
0.010000603184282612,4.549927156887909,5.0000252567984464,0.5000077173781806,2.5035992508575804,0.049266853532387835,5.209665091514801e-10,4.544694789965677e-10
0.01000060029640918,4.54992750515112,5.000025136216926,0.5000076804961539,2.503582070776797,0.04927035304705749,5.160016950262008e-10,4.50138534131996e-10
0.010000597422400656,4.54992785174557,5.000025016211853,0.5000076437907582,2.503564972788852,0.04927383583943318,5.110842365678215e-10,4.4584889678516263e-10
0.010000594562196255,4.549928196679028,5.000024896780458,0.5000076072611565,2.503547956500633,0.04927730198959485,5.062136814671062e-10,4.4160017243957037e-10
0.010000591715733252,4.549928539959317,5.000024777919979,0.5000075709065106,2.5035310215209186,0.04928075157723715,5.013895817729558e-10,4.373919703734727e-10
0.010000588882947687,4.549928881594294,5.0000246596276785,0.5000075347259845,2.503514167460369,0.04928418468167157,4.966114938047829e-10,4.3322390360004205e-10
0.010000586063775107,4.549929221591801,5.000024541900831,0.500007498718744,2.5034973939315175,0.04928760138182769,4.918789781373778e-10,4.2909558885303064e-10
0.010000583258150633,4.549929559959687,5.000024424736725,0.5000074628839575,2.5034807005487596,0.049291001756256024,4.871915995622528e-10,4.2500664653027344e-10
0.01000058046600936,4.549929896705772,5.000024308132661,0.5000074272207967,2.503464086928345,0.04929438588312905,4.825489270304517e-10,4.209567006562304e-10
0.010000577687286419,4.549930231837855,5.000024192085959,0.500007391728437,2.5034475526883693,0.04929775384024337,4.779505336179348e-10,4.169453788623549e-10
0.010000574921917142,4.549930565363692,5.0000240765939425,0.5000073564060573,2.503431097448763,0.04930110570502159,4.733959964912001e-10,4.1297231234655436e-10
0.010000572169837024,4.5499308972910155,5.000023961653956,0.5000073212528405,2.5034147208312847,0.04930444155451405,4.688848968570192e-10,4.0903713582343713e-10
0.010000569430981853,4.54993122762752,5.000023847263355,0.5000072862679731,2.5033984224595116,0.049307761465400696,4.644168199303313e-10,4.0513948751183747e-10
0.010000566705287654,4.5499315563808675,5.000023733419505,0.5000072514506454,2.503382201958829,0.04931106551399275,4.599913548944817e-10,4.01279009086753e-10
0.010000563992690756,4.549931883558678,5.000023620119788,0.5000072168000517,2.5033660589564253,0.04931435377623457,4.5560809486194933e-10,3.974553456508006e-10
0.010000561293127801,4.549932209168541,5.000023507361597,0.5000071823153903,2.50334999308128,0.04931762632770535,4.5126663684350345e-10,3.9366814570083664e-10
0.01000055860653566,4.549932533218011,5.000023395142336,0.5000071479958632,2.503334003964154,0.04932088324362119,4.469665816992404e-10,3.899170611045441e-10
0.01000055593285161,4.549932855714594,5.0000232834594245,0.5000071138406765,2.503318091237586,0.04932412459883647,4.427075341044543e-10,3.862017470498839e-10
0.01000055327201313,4.549933176665775,5.000023172310292,0.5000070798490396,2.5033022545358796,0.04932735046784587,4.384891025247093e-10,3.825218620188333e-10
0.010000550623958063,4.549933496078996,5.000023061692381,0.500007046020166,2.5032864934950956,0.04933056092478577,4.343108991665661e-10,3.7887706777699973e-10
0.010000547988624547,4.5499338139616565,5.000022951603148,0.5000070123532735,2.503270807753045,0.04933375604343663,4.301725399403136e-10,3.752670293022761e-10
0.010000545365951019,4.549934130321132,5.00002284204006,0.5000069788475829,2.5032551969492776,0.04933693589722394,4.260736444334018e-10,3.7169141479772113e-10
0.010000542755876243,4.549934445164754,5.000022733000596,0.5000069455023195,2.503239660725078,0.04934010055922046,4.2201383588216077e-10,3.681498956235953e-10
0.0100005401583392,4.549934758499824,5.000022624482248,0.5000069123167115,2.5032241987234514,0.049343250102147816,4.179927411118133e-10,3.6464214629731087e-10
0.010000537573279265,4.549935070333601,5.000022516482518,0.5000068792899917,2.503208810589121,0.0493463845983781,4.140099905202765e-10,3.6116784442982386e-10
0.010000535000636043,4.549935380673318,5.000022408998924,0.500006846421396,2.503193495968516,0.049349504119935765,4.1006521804696745e-10,3.577266707380573e-10
0.01000053244034946,4.549935689526163,5.000022302028995,0.5000068137101645,2.5031782545097654,0.04935260873849882,4.0615806111854735e-10,3.543183089698589e-10
0.01000052989235976,4.549935996899297,5.000022195570268,0.5000067811555406,2.5031630858626888,0.04935569852540117,4.0228816064641687e-10,3.509424459168017e-10
0.010000527356607457,4.549936302799839,5.000022089620296,0.5000067487567715,2.5031479896787863,0.04935877355163398,3.984551609648049e-10,3.4759877134792014e-10
0.01000052483303337,4.54993660723488,5.00002198417664,0.5000067165131082,2.5031329656112344,0.04936183388784708,3.9465870980866227e-10,3.442869780096842e-10
0.010000522321578567,4.549936910211474,5.000021879236878,0.5000066844238048,2.5031180133148747,0.04936487960435112,3.9089845828116556e-10,3.4100676158370696e-10
0.010000519822184426,4.54993721173664,5.000021774798594,0.5000066524881198,2.5031031324462076,0.049367910771118906,3.871740608326208e-10,3.3775782065873256e-10
0.010000517334792682,4.549937511817361,5.000021670859388,0.5000066207053148,2.503088322663384,0.04937092745778689,3.83485175205632e-10,3.345398567085222e-10
0.010000514859345257,4.549937810460591,5.00002156741687,0.5000065890746549,2.5030735836261955,0.04937392973365714,3.79831462417641e-10,3.313525740635798e-10
0.010000512395784398,4.549938107673249,5.000021464468661,0.5000065575954089,2.50305891499607,0.04937691766769882,3.7621258672772395e-10,3.2819567986933597e-10
0.010000509944052619,4.5499384034622175,5.000021362012393,0.5000065262668494,2.503044316436059,0.049379891328549634,3.7262821561076116e-10,3.2506888408757986e-10
0.010000507504092756,4.5499386978343495,5.000021260045711,0.5000064950882519,2.5030297876108363,0.04938285078451778,3.690780197199254e-10,3.219718994417652e-10
0.01000050507584786,4.549938990796459,5.000021158566268,0.5000064640588961,2.5030153281866814,0.049385796103583235,3.655616728411033e-10,3.1890444140043025e-10
0.010000502659261333,4.549939282355333,5.000021057571735,0.5000064331780649,2.5030009378314806,0.04938872735339963,3.6207885189974694e-10,3.1586622815620203e-10
0.01000050025427683,4.549939572517723,5.000020957059786,0.5000064024450445,2.5029866162147134,0.04939164460129526,3.5862923690252884e-10,3.1285698060187826e-10
0.010000497860838231,4.549939861290347,5.000020857028113,0.5000063718591248,2.5029723630074465,0.049394547914275486,3.5521251091215974e-10,3.098764222878514e-10
0.010000495478889745,4.549940148679892,5.000020757474414,0.5000063414195987,2.502958177882327,0.04939743735902376,3.5182836002374303e-10,3.069242794111431e-10
0.010000493108375847,4.54994043469301,5.000020658396402,0.5000063111257633,2.5029440605135744,0.04940031300190313,3.4847647333429377e-10,3.040002807843726e-10
0.010000490749241295,4.549940719336322,5.000020559791798,0.5000062809769186,2.502930010576971,0.04940317490895801,3.451565429107514e-10,3.011041578179753e-10
0.010000488401431114,4.549941002616418,5.000020461658337,0.500006250972368,2.502916027749858,0.049406023145915745,3.4186826376338815e-10,2.9823564448215276e-10
0.01000048606489057,4.549941284539854,5.0000203639937615,0.5000062211114182,2.5029021117111245,0.04940885777818792,3.386113338220479e-10,2.95394477296584e-10
0.010000483739565207,4.549941565113159,5.000020266795827,0.5000061913933797,2.5028882621412025,0.04941167887087194,3.3538545390066956e-10,2.9258039528957767e-10
0.010000481425400838,4.549941844342824,5.000020170062299,0.5000061618175656,2.5028744787220556,0.04941448648875312,3.321903276735063e-10,2.8979313999974054e-10
0.01000047912234354,4.549942122235312,5.000020073790954,0.5000061323832931,2.502860761137179,0.04941728069630514,3.290256616462286e-10,2.8703245541790035e-10
0.010000476830339663,4.549942398797055,5.00001997797958,0.5000061030898821,2.502847109071584,0.04942006155769239,3.2589116512904955e-10,2.8429808799691464e-10
0.010000474549335817,4.549942674034452,5.000019882625976,0.5000060739366562,2.502833522211795,0.04942282913677112,3.2278655021587565e-10,2.8158978660059095e-10
0.010000472279278853,4.5499429479538716,5.000019787727947,0.5000060449229419,2.5028200002458405,0.049425583497091224,3.197115317469277e-10,2.7890730250022303e-10
0.010000470020115905,4.5499432205616515,5.000019693283314,0.5000060160480694,2.502806542863248,0.04942832470189721,3.1666582729057475e-10,2.7625038934411353e-10
0.010000467771794396,4.549943491864097,5.000019599289907,0.5000059873113718,2.5027931497550364,0.049431052814129954,3.136491571145095e-10,2.736188031296854e-10
0.010000465534261932,4.549943761867488,5.000019505745565,0.5000059587121854,2.502779820613705,0.04943376789642837,3.1066124415322447e-10,2.710123021882256e-10
0.01000046330746645,4.549944030578068,5.00001941264814,0.5000059302498502,2.502766555133231,0.049436470011130565,3.0770181400080263e-10,2.6843064716335053e-10
0.010000461091356046,4.549944298002056,5.0000193199954905,0.5000059019237088,2.5027533530090604,0.04943915922027552,3.0477059486360173e-10,2.65873600985418e-10
0.01000045888587917,4.549944564145635,5.0000192277854865,0.5000058737331071,2.5027402139380994,0.0494418355856043,3.018673175543758e-10,2.6334092885190836e-10
0.010000456690984476,4.54994482901496,5.000019136016012,0.5000058456773945,2.5027271376187112,0.04944449916856173,2.989917154524592e-10,2.60832398192477e-10
0.010000454506620859,4.54994509261616,5.000019044684956,0.5000058177559231,2.502714123750705,0.049447150030297496,2.9614352448206035e-10,2.5834777867551243e-10
0.010000452332737476,4.549945354955333,5.000018953790221,0.5000057899680483,2.5027011720353314,0.04944978823166824,2.933224831009995e-10,2.5588684215442057e-10
0.010000450169283753,4.549945616038536,5.00001886332972,0.5000057623131292,2.5026882821752756,0.04945241383323795,2.905283322513221e-10,2.534493626737348e-10
0.01000044801620937,4.549945875871815,5.000018773301371,0.5000057347905269,2.5026754538746494,0.04945502689528021,2.8776081536781254e-10,2.510351164336817e-10
0.010000445873464185,4.549946134461177,5.000018683703108,0.5000057073996065,2.5026626868389825,0.04945762747777937,2.8501967832549955e-10,2.486438817750039e-10
0.010000443740998384,4.549946391812595,5.0000185945328735,0.5000056801397356,2.502649980775221,0.0494602156404318,2.8230466942902293e-10,2.46275439148398e-10
0.010000441618762327,4.549946647932026,5.000018505788614,0.5000056530102851,2.502637335391713,0.049462791442647557,2.7961553939019066e-10,2.439295711098504e-10
0.01000043950670666,4.549946902825388,5.000018417468296,0.5000056260106291,2.5026247503982115,0.04946535494355157,2.7695204130627235e-10,2.416060622909491e-10
0.010000437404782262,4.5499471564985745,5.0000183295698895,0.5000055991401443,2.502612225505857,0.049467906201984865,2.74313930619733e-10,2.3930469938027736e-10
0.01000043531294023,4.549947408957446,5.0000182420913735,0.5000055723982109,2.50259976042718,0.04947044527650638,2.717009651263717e-10,2.370252711009651e-10
0.010000433231131948,4.54994766020784,5.00001815503074,0.5000055457842119,2.5025873548760877,0.049472972225393874,2.691129049274272e-10,2.347675682036548e-10
0.010000431159308975,4.549947910255568,5.000018068385987,0.5000055192975328,2.50257500856786,0.04947548710664568,2.66549512414797e-10,2.3253138342670505e-10
0.010000429097423106,4.549948159106407,5.000017982155127,0.5000054929375628,2.5025627212191455,0.049477989977981515,2.64010552258522e-10,2.303165114982195e-10
0.01000042704542644,4.549948406766106,5.000017896336178,0.5000054667036937,2.5025504925479494,0.0494804808968444,2.6149579136606416e-10,2.2812274910089141e-10
0.01000042500327129,4.549948653240383,5.000017810927167,0.5000054405953205,2.502538322273631,0.049482959920401776,2.5900499887916606e-10,2.259498948605695e-10
0.010000422970910154,4.549948898534946,5.000017725926134,0.5000054146118403,2.502526210116895,0.0494854271055468,2.5653794614354206e-10,2.237977493267317e-10
0.010000420948295804,4.549949142655452,5.000017641331127,0.5000053887526545,2.502514155799788,0.04948788250889965,2.540944066848088e-10,2.2166611496022536e-10
0.01000041893538125,4.5499493856075475,5.000017557140203,0.5000053630171662,2.5025021590456875,0.04949032618680886,2.516741561984226e-10,2.1955479609717406e-10
0.010000416932119673,4.549949627396845,5.000017473351427,0.5000053374047818,2.5024902195792995,0.04949275819535254,2.492769725224487e-10,2.1746359895480162e-10
0.010000414938464522,4.549949868028931,5.000017389962878,0.5000053119149107,2.5024783371266506,0.04949517859034009,2.4690263560720573e-10,2.153923315885541e-10
0.010000412954369469,4.549950107509364,5.000017306972637,0.500005286546965,2.5024665114150797,0.049497587427313076,2.445509275192941e-10,2.1334080390118294e-10
0.01000041097978845,4.549950345843673,5.000017224378799,0.5000052613003595,2.5024547421732355,0.049499984761546434,2.422216323984937e-10,2.1130882760020592e-10
0.010000409014675584,4.549950583037368,5.000017142179469,0.5000052361745121,2.5024430291310678,0.049502370648050256,2.399145364451984e-10,2.0929621619562633e-10
0.010000407058985193,4.549950819095923,5.000017060372757,0.5000052111688436,2.5024313720198226,0.049504745141570404,2.3762942791021574e-10,2.073027849830709e-10
0.010000405112671874,4.5499510540247945,5.000016978956786,0.5000051862827769,2.502419770572032,0.0495071082965906,2.3536609705644055e-10,2.0532835100788723e-10
0.010000403175690373,4.549951287829409,5.0000168979296875,0.5000051615157385,2.5024082245215133,0.04950946016733297,2.331243361540605e-10,2.0337273308136054e-10
0.010000401247995701,4.549951520515166,5.000016817289598,0.5000051368671569,2.5023967336033595,0.049511800807759826,2.3090393946264434e-10,2.014357517323407e-10
0.010000399329543158,4.5499517520874315,5.000016737034669,0.5000051123364646,2.502385297553934,0.04951413027157429,2.2870470319587053e-10,1.9951722920595186e-10
0.010000397420288184,4.549951982551559,5.000016657163055,0.5000050879230957,2.5023739161108653,0.0495164486122223,2.265264255269297e-10,1.976169894508612e-10
0.010000395520186403,4.5499522119128715,5.000016577672925,0.5000050636264871,2.5023625890130394,0.049518755882893284,2.2436890654714032e-10,1.9573485809080784e-10
0.010000393629193735,4.5499524401766624,5.0000164985624505,0.5000050394460791,2.5023513160005932,0.049521052136521776,2.2223194826088556e-10,1.9387066241359747e-10
0.010000391747266215,4.549952667348208,5.000016419829817,0.5000050153813138,2.502340096814913,0.04952333742578809,2.201153545613788e-10,1.920242313619624e-10
0.01000038987436016,4.549952893432744,5.000016341473216,0.5000049914316368,2.502328931198622,0.049525611803120366,2.1801893121407258e-10,1.9019539551083868e-10
0.010000388010432152,4.5499531184354955,5.000016263490851,0.5000049675964962,2.5023178188955786,0.049527875320695275,2.1594248584386817e-10,1.8838398705008517e-10
0.010000386155438908,4.549953342361655,5.000016185880928,0.500004943875342,2.50230675965087,0.049530128030438866,2.1388582790720496e-10,1.865898397711782e-10
0.010000384309337381,4.54995356521639,5.0000161086416695,0.5000049202676283,2.5022957532108054,0.049532369984028705,2.118487686827926e-10,1.848127890567502e-10
0.010000382472084719,4.549953787004845,5.000016031771298,0.5000048967728105,2.5022847993229083,0.04953460123289431,2.0983112124976776e-10,1.8305267186169136e-10
0.010000380643638293,4.549954007732142,5.000015955268051,0.5000048733903473,2.502273897735916,0.049536821828218947,2.078327004809155e-10,1.8130932669413578e-10
0.010000378823955644,4.549954227403376,5.0000158791301725,0.5000048501196995,2.5022630481997674,0.04953903182094004,2.0585332300171847e-10,1.795825936047446e-10
0.010000377012994591,4.549954446023611,5.0000158033559154,0.5000048269603315,2.502252250465603,0.04954123126175094,2.0389280720028594e-10,1.7787231417266913e-10
0.010000375210713114,4.549954663597899,5.000015727943538,0.5000048039117092,2.5022415042857546,0.04954342020110195,2.0195097319534643e-10,1.7617833148910298e-10
0.010000373417069346,4.549954880131258,5.00001565289131,0.5000047809733014,2.5022308094137418,0.04954559868920167,2.0002764282003863e-10,1.7450049014504057e-10
0.010000371632021748,4.549955095628684,5.000015578197511,0.5000047581445798,2.502220165604265,0.04954776677601797,1.981226396167631e-10,1.728386362110215e-10
