cd0sa,cd1sa,cl1sa,coeff_drag_shift,coeff_lift_gain,coeff_lift_shift,train_score
0.008273331216920983,5.5958536301407635,4.3609248259776585,0.5261468345213632,2.9426896287349464,0.06220393620292805,0.02213272361461049
0.007740222847085682,5.582586535240895,4.4828152137886725,0.5176537503427505,2.877053080488289,0.056068783306616375,0.01576818515140445
0.012740403292893585,5.591111070074532,5.536786867789629,0.4212272180439538,1.7924123579927143,-0.046664614222519114,0.05701037585198915
0.012340879312160252,5.591615447015876,5.499117681143567,0.42125915954806253,1.7934462389995987,-0.04654078503759196,0.05510486223519508
0.014735372346148747,5.685194655880703,4.8069814954528685,0.4138320266898031,2.2854933167934535,0.0072910308328328136,0.00641918766514262
0.013135960112610014,5.669895412822412,4.771932087861671,0.4164404850547334,2.744833971999661,0.05511287202281459,0.0074461744153233814
0.010305113437212514,5.58500237271595,5.074403281034872,0.4550339074384926,2.533792186516145,0.03436315498616288,0.003158956476678094
0.009466218222442991,5.573539215301051,5.068674287901987,0.45515934867106245,2.532051918124157,0.034179380277204185,0.003125600014533368
0.008734117494738272,5.562285020868077,4.994150504087428,0.46350781823526455,2.6234554653429765,0.04408949945830342,0.0032576190452274474
0.008593200816843198,5.554097256588672,5.023672574116684,0.46314006778868805,2.588151984369289,0.040365130596269415,0.0030033950910293692
0.008138500057866736,5.550621814828682,5.039695398407733,0.4629391700046532,2.585997699123706,0.040107842086223706,0.002972574877971854
0.007851535808180337,5.537007770740271,5.050137544464264,0.44626992226241574,2.5712400780836213,0.038587814663159976,0.00295467116572246
0.006530811790319839,5.515032698430422,5.027517057876923,0.46184110055282,2.6210251484985885,0.043850322799317144,0.003090592817111104
0.006303116583062949,5.509652901339402,5.043078752914346,0.4591419724192259,2.596945843767099,0.04124222138775838,0.00294395421346706
0.005793874152606477,5.498258779443057,5.07086903396667,0.4587311007798616,2.585934675481104,0.04006565633100207,0.0028952487733594234
0.004878549592380268,5.466458357176788,5.084988419888639,0.4688645480673344,2.5493211763935713,0.03622023512820942,0.0029266209975410988
0.0032076614189163986,5.412749487469125,4.942037289513998,0.4262572307453105,2.701736987472544,0.05204649673905963,0.004565170923667771
0.0005912629714211583,5.306826747972636,5.447617054942908,0.4625624687515682,2.1409903577414573,-0.006675728105079659,0.02153506887907307
0.0009636424553612708,5.320132042307332,5.308376521011828,0.4618187177840243,2.209265797836967,0.000774456702545015,0.014236487979156389
-0.00359312799051186,5.291215439188978,4.87127211822773,0.4651059297313324,2.7115637486097226,0.05637953988237009,0.00548852928602319
-0.0008433183278440887,5.304184029109343,5.084372095318627,0.4624022713166528,2.4915656873184546,0.03420970059410602,0.0030630956163291896
-0.0008793048130201874,5.298567426470216,5.028957952515705,0.46145865642695605,2.5753960942362277,0.04325116130854287,0.0028142067287249516
-0.000383212049503671,5.297176114874681,5.029343648684075,0.4581885228201926,2.5688064221726257,0.04254061766461509,0.0027944541956491297
0.00024619714441606654,5.285971623527695,5.046654293303263,0.4504274473591782,2.5647388741326123,0.04209118511810515,0.0027837593827634466
0.0007605627909780068,5.283104284918395,5.0433088054303985,0.4493992008997864,2.5567621989415046,0.04126294220011351,0.0027752709232060995
0.0010801747372118072,5.2822846283776785,5.039033446439477,0.4525393772564826,2.554769625778259,0.04104192080714588,0.0027668010479751383
0.0010460102175266538,5.280559966356367,5.045064288877802,0.45525684801353206,2.552913569674841,0.040832598836530135,0.0027602382571850458
0.0010220156035539217,5.277411885842545,5.044933261605137,0.4549335093028228,2.550376721874045,0.040569710604575614,0.002759600916741599
0.0013394376547422458,5.279296579593268,5.033319807981881,0.4613461515259869,2.5542418020964726,0.04098902496192691,0.0027536008862632006
0.0013432308084458384,5.234567069709198,4.982914482164482,0.47583703752886025,2.5539798646196887,0.040983150337051195,0.0027816485681264567
0.001965403593831303,5.233066791797025,4.992827735664298,0.475857473968716,2.5520915829682673,0.04078758649853269,0.0027620754883582693
0.001368807114928469,5.184528491204714,5.064131952329906,0.45865972223871987,2.502349082111342,0.03554103725198639,0.0029035960694332695
0.0019960168259821782,5.186255389228087,5.048523300611633,0.46037735962431336,2.5229206182459016,0.03779588728138854,0.0027765698640780014
0.0013683110118498994,5.165651117797825,5.045853736614367,0.46034583142090374,2.522563974276131,0.037771366435084344,0.002769230655167565
0.0011545943355162752,5.1357661586349375,5.053262224311592,0.4603458635852722,2.5225642669509054,0.03777140170324459,0.002773414402959436
0.0012916370358250365,5.135294749861783,5.034434560193474,0.46216765965184664,2.5626149944693957,0.04208316444363314,0.0027260359750234902
0.0016967766003465892,5.139626315745684,5.04458881765069,0.46937477257951565,2.531276742093356,0.03868757604237099,0.002731628422717211
0.0028159483435205254,5.131876304947599,5.009222631538307,0.46937477257951565,2.531276742093356,0.03868757604237099,0.002713377956622512
0.0027917260691124024,5.130599843859328,5.00595572815112,0.46957800956460144,2.538747514861711,0.0394782161713347,0.002708145012818734
0.0029782288414105205,5.123714671311991,5.008137506588036,0.4689633386035113,2.5357809367476967,0.03914983043692648,0.002707367367803787
0.0029001623338282324,5.113307966552112,5.010164515497431,0.46506691961431784,2.539880382717457,0.0396223951575923,0.0027056465957582742
0.0032945465907228814,5.077640938057127,5.020773969385378,0.47395939321620517,2.5437639013344913,0.04004560991828757,0.002688233284686239
0.00350828663974147,5.076547519253363,5.015018647348082,0.47424683886698527,2.5477427001449335,0.040500642274991776,0.002689151385026842
0.0020750494933500577,5.028392348447155,5.070386773533022,0.47854097445372046,2.484500741862041,0.03385142920086943,0.003019133214456004
0.0023402203255358436,5.027026542857064,5.05627347176753,0.47691683632583104,2.5125142837447303,0.0369177399032828,0.0027909998796953116
0.002690939204198134,5.022445000785137,5.040466453370631,0.4765323761393724,2.515665593733081,0.03725020926203807,0.0027490822289788137
0.002809133512952433,5.022918331122765,5.023582873433931,0.4785569608186871,2.5416754834106356,0.04005078963376925,0.002677501568389306
0.0030696231444715116,5.02260114963262,5.0275276476589985,0.47859071984892093,2.5410702979607844,0.03998685323803871,0.002677800791973101
0.003474858902499683,5.011692485219683,5.015751909435006,0.4817829150312572,2.575376552658877,0.043673340370033065,0.0027270188794840445
0.003117386629261309,4.989360413545137,5.066890890014733,0.4750934182167455,2.508694337602782,0.03673373851057956,0.0028249924235317155
0.0033272376444761975,4.9898944732569595,5.051108182815661,0.4757916556221903,2.537987979974391,0.03991442837888353,0.002688954558872003
0.0036823909788069233,4.990747064772559,5.0568765063819585,0.47579278579391854,2.5380543359441567,0.03992174835519192,0.0026946882881663066
0.0040354792366008455,4.989769396168703,5.070982621901674,0.47485926252514243,2.545081014901382,0.040681167929225104,0.002698892149907305
0.003965318174194289,4.986012603670344,5.014142501543861,0.4749191320787177,2.5989474419887704,0.04640865305287035,0.0028438294084210764
0.003916615670594816,4.981611392017392,5.032216005893516,0.4740319741397797,2.587970993472232,0.045254389610826055,0.002756197863365899
0.004415626198150764,4.979492810929547,5.06861149117305,0.48069353895580696,2.5172551883472893,0.03761071369124914,0.002786767718979855
0.0046052805511591285,4.97468079625934,5.035042946099132,0.48218090846434297,2.5445302502679468,0.04056068799481447,0.002666409238030954
0.004954772264051424,4.9718307260855505,5.013961951268795,0.4769039716340878,2.5606934882129098,0.042257988994758994,0.0026796538674613685
0.005243969639605787,4.972795338258053,5.022548854850168,0.47911667347271014,2.5382235246952574,0.03982263332756087,0.0026675825429947043
0.0052862026373727495,4.972948550821222,5.030539204733716,0.47974971200756916,2.5426464895759673,0.04030040331771334,0.0026659404463991016
0.0053805837912877475,4.971933395466973,5.03925952403112,0.47990375801598023,2.5475064019858693,0.04080603300639089,0.0026658017864352145
0.005747148246630841,4.972327484183292,5.030175115994562,0.47970928794710865,2.5475171221814,0.04080720011925198,0.00266367495824932
0.0057328708339694084,4.924102996960073,5.027293110478045,0.47970928794710865,2.5475171221814,0.04080720011925198,0.002654142719329346
0.005474320410100108,4.915286490335425,5.027463197697698,0.48362479910292866,2.538307937472981,0.03983872329618376,0.0026589112212810195
0.005484555842324046,4.9146438667202,5.0514432657978015,0.4833699383323434,2.5382377966894825,0.03983074151672881,0.002677598608731665
0.005610124144063788,4.912768076798529,5.041019099187897,0.48315012637271326,2.5388235061121107,0.03989246586224966,0.0026662731810089147
0.005564520801044747,4.910929619002944,5.028912707229714,0.4827312905883697,2.550311289558029,0.04111760442322486,0.002651465139665477
0.005721581874683681,4.911308143849608,5.032227626310103,0.48273032453420134,2.55031264558341,0.0411177652637637,0.0026519204622694466
0.005965152462259083,4.910852830216382,5.0314622243584814,0.4827292344627555,2.5501207287066046,0.04109728781491952,0.002651763516444105
0.005943614805076058,4.910331138256845,5.0393286630865175,0.48273644753657685,2.549580448233606,0.041040073363979454,0.0026540707209574354
0.00593058209432209,4.908002488360015,5.0361425218060045,0.48319375973960393,2.548111984217913,0.040874305346567365,0.002653088560941333
0.005954392475586846,4.898210768429974,5.0430246171109685,0.4834371074213173,2.54949561401813,0.04102281791341118,0.0026539331309515194
0.006450102504964725,4.898051276278063,5.0378556689389855,0.4828949957154343,2.557018609920412,0.041839260143207414,0.0026521489836916407
0.006458067365604511,4.8965297229568385,5.036559436039285,0.48258088832590695,2.5556895552294994,0.04170150797076387,0.0026512505139985594
