cd0sa,cd1sa,cl1sa,coeff_drag_shift,coeff_lift_gain,coeff_lift_shift,train_score,test_score
0.008540123145222475,5.602686159514241,4.291972901756297,0.5270016300040863,2.967873059804117,0.0643971642333032,1.0,0
0.006246606755065919,4.661680569620338,5.076782291560866,0.4957926709402099,2.474923397920808,0.03428871883962976,0.0030890743795599137,0.001343539854451953
0.00950693052728532,4.566327997165689,5.0046994759024175,0.4990429274660209,2.5321481030754334,0.04098408475089678,0.002625528853969607,0.0010910007111435195
0.0098658493783002,4.555809713735971,4.996660061047689,0.499432434757627,2.538706604447758,0.04168377128199499,0.002622569583570954,0.0010891810729457593
0.009905695837254227,4.554643424300818,4.9957559673359775,0.4994750269683475,2.5395340692902586,0.04174197717330793,0.0026228396885785905,0.0010893024298451823
0.009910191761817106,4.554513546793345,4.995643920385707,0.49947878318930194,2.5397227533466546,0.04172967296537811,0.0026228813715955383,0.0010893219583385052
0.009910766595227627,4.554498600109925,4.995619931346731,0.4994782459771739,2.5398387964043274,0.04170989903424613,0.00262289034267098,0.001089326208289919
0.009910905213604318,4.554496407841813,4.995605920781935,0.4994772501617476,2.5399450289842904,0.04168963634177298,0.002622895517420397,0.0010893286778000417
0.009910994078365919,4.5544956395139105,4.995593226158993,0.49947622072635056,2.540048450835293,0.0416696527476037,0.0026229002018666016,0.001089330917541319
0.009911076069540092,4.554495038525255,4.99558088302231,0.49947520448341665,2.5401498697619656,0.041650027291663935,0.002622904765769028,0.0010893331010828505
0.009911155966954487,4.554494465368428,4.9955687806520634,0.4994742063150151,2.540249406365242,0.041630762741893916,0.002622909251126648,0.0010893352481075261
0.009911234325073662,4.554493904412393,4.995556903069699,0.49947322645912806,2.5403471044797996,0.04161185351700266,0.002622913663458925,0.0010893373611619696
0.009911311229373429,4.55449335376521,4.9955452448697155,0.4994722646442093,2.5404429988755046,0.04159329321643929,0.002622918004224452,0.0010893394408861936
0.009911386712889108,4.554492813060991,4.995533801884883,0.49947132054756854,2.5405371227745657,0.041575075453500525,0.002622922274427114,0.0010893414877086117
0.009911460802413051,4.554492282105604,4.995522570150019,0.4994703938461031,2.5406295086946677,0.04155719394586042,0.00262292647501679,0.0010893435020344008
0.009911533523625666,4.554491760726452,4.995511545785824,0.4994694842218361,2.5407201885519517,0.041539642523798055,0.002622930606933586,0.001089345484266232
0.009911604901671306,4.5544912487557925,4.99550072498496,0.49946859136243843,2.540809193681695,0.04152241512932063,0.002622934671112379,0.0010893474348063169
0.009911674961229903,4.554490746028841,4.995490104009362,0.49946771496119835,2.540896554849744,0.041505505814311526,0.0026229386684829908,0.0010893493540564117
0.009911743726531327,4.554490252383541,4.9954796791889,0.49946685471693103,2.5409823022627274,0.04148890873859585,0.002622942599969883,0.0010893512424175922
