t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],pos[0],pos[1],pos[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],forces[0],forces[1],forces[2],torque[0],torque[1],torque[2],alpha,joystick[0],joystick[1],joystick[2],joystick[3]
0.10962510108947754,0.0,0.0,0.0,0.01,0.0,0.0,0.0010962510108947754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.21595239639282227,0.0,0.0,0.0,0.01,0.0,0.0,0.002159523963928223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.26404428482055664,0.0,0.0,0.0,0.01,0.0,0.0,0.0026404428482055668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.31145358085632324,0.0,0.0,0.0,0.01,0.0,0.0,0.0031145358085632327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.3590364456176758,0.0,0.0,0.0,0.01,0.0,0.0,0.0035903644561767582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.4079172611236572,0.0,0.0,0.0,0.01,0.0,0.0,0.0040791726112365725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.45573854446411133,0.0,0.0,0.0,0.01,0.0,0.0,0.004557385444641114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.5051515102386475,0.0,0.0,0.0,0.01,0.0,0.0,0.005051515102386475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.5548741817474365,0.0,0.0,0.0,0.01,0.0,0.0,0.005548741817474365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
0.6048915386199951,0.0,0.0,0.0,0.01,0.0,0.0,0.0060489153861999516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
