t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],pos[0],pos[1],pos[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],forces[0],forces[1],forces[2],torque[0],torque[1],torque[2],alpha,joystick[0],joystick[1],joystick[2],joystick[3],takeoff
8.982351541519165,5.1130577045423955,3.394028363066702e-14,-4.578905851248769,27.422187149500076,3.575516390458606e-14,-2.2768198908232926,77.80668860152579,-1.9545865265510316e-14,-0.8324051319393583,-2.0158528103204785e-14,0.14471184578920693,5.223917264396731e-15,-1.6762984740802636e-14,0.14632541147011022,-4.000236938235133e-14,0.999050546230676,1.4020798308266776e-15,0.04356611155689671,-2.5456684115748165e-15,43.46099048861036,2.884924108606697e-13,-38.920699735614534,-3.5263458819656535e-14,0.12155795046293383,1.251776460264864e-14,0.004501784203738257,-2.9449462890625,-2.93731689453125,-6.866455078125,250.0,1
9.0321946144104,4.963572756523767,-7.85767464194101e-14,-4.842636374177655,27.66958686820444,3.1838657405247284e-14,-2.5181917686071773,79.18582583666807,-1.7958928743701506e-14,-0.9579195478161546,-5.588125933786092e-13,0.14080266799201255,3.580504868628715e-13,-4.4615921565112916e-14,0.15334344911411651,-2.215603286690292e-14,0.9988767620571135,2.7690903089990627e-16,0.04738369152247201,-3.0434851488695475e-15,42.190368430452025,-6.679023445649859e-13,-41.16240918051007,-7.789463518648176e-13,0.11827424111329055,7.782940958378504e-13,0.00421119333864306,-2.9449462890625,-2.93731689453125,-6.866455078125,250.0,1
9.08208155632019,4.807973125960785,-2.1477649169311808e-13,-5.099607153997577,27.909441944243078,2.11241150405642e-14,-2.772595574461404,80.57814254567519,-1.6905111243777158e-14,-1.0962358621786517,-1.1477473242000137e-12,0.13781824975567572,7.535689135973475e-13,-1.0187352565459595e-13,0.16021878013378685,1.5437215750751544e-14,0.998679422201686,-2.230889766216218e-15,0.05137520482593049,-2.537155904952876e-15,40.867771570666676,-1.825600179391504e-12,-43.34666080897941,-1.5884099591190193e-12,0.11576732979476761,1.6389389845272717e-12,0.003929020883535639,-2.9449462890625,-8.819580078125,-6.866455078125,250.0,1
9.132297039031982,4.64377449497646,-9.540799166488998e-14,-5.3550363045605405,28.14263132211303,1.6333156684549122e-14,-3.0415013074340824,81.9913383622951,-1.6084933896655193e-14,-1.2489663185000006,8.066825833347317e-12,0.134728372506033,-6.567781969242604e-13,3.032060275188933e-13,0.16698423039415142,-1.754321844238057e-14,0.99845525135989,5.359836329175373e-15,0.05556177671618402,-3.3774784681973583e-15,39.47208320729991,-8.109679291515649e-13,-45.517808588764595,1.1135509181414704e-11,0.11317183290506772,-1.416394779241159e-12,0.0036593533991542415,2.93731689453125,-8.819580078125,-6.866455078125,250.0,1
9.182337284088135,4.469846296919113,-6.703202302402347e-14,-5.610176006333499,28.366303526174196,1.2978857825817342e-14,-3.3222358895991566,83.41079514208205,-1.5435468670502333e-14,-1.4152118165498866,-1.0019001051007537e-11,0.13142510462300103,1.4370870939617011e-12,-1.981472402913717e-13,0.17356077483601684,5.436897190649678e-14,0.9982045619543863,5.000701788351889e-16,0.05989701573076524,-1.7205132490873475e-15,37.99369352381246,-5.697721957041994e-13,-47.686496053834745,-1.3830117606694614e-11,0.11039708788332087,3.091138456312592e-12,0.0034015426420901385,12.7410888671875,30.3955078125,-6.866455078125,250.0,1
9.232514381408691,4.153357804347837,3.11844382216342e-16,-6.596955532781002,28.57470696493005,1.299450527173268e-14,-3.6532519693868934,84.84459099436773,-1.4783442114850114e-14,-1.5985213961543279,5.844414212469569e-14,-7.415528036971804,5.173680443848696e-14,-1.952146828841644e-13,-0.19852889715843375,5.696497457786134e-14,0.9984905117309849,-4.311702581719202e-15,0.05492447526554933,-1.5691272950138848e-18,35.30354133695661,2.650677248838907e-15,-56.07412202863851,9.320322291728189e-14,-6.229043551056316,1.308397834520747e-13,0.003151426402304036,12.7410888671875,87.25738525390625,-6.866455078125,250.0,1
9.282106637954712,4.956993487193064,-1.469353693246807e-14,-2.583524994161282,28.82053545764388,1.2265819618609298e-14,-3.781374803690396,86.2738663825769,-1.417515244157683e-14,-1.7860483055156,2.514251233359231e-12,-7.238628372680969,-4.763213050050953e-13,-7.052729069826496e-14,-0.5575088124577313,3.3343126221713376e-14,0.9991543240233196,-6.0118492563631006e-15,0.04111735382418213,9.79527063993695e-16,42.134444641141044,-1.2489506392597858e-13,-21.959962450370895,3.4546254745748683e-12,-6.080447833052014,-1.054545339940205e-12,-0.017102818057855185,12.7410888671875,128.4332275390625,-6.866455078125,250.0,1
9.332629680633545,6.292796516483418,-1.2592304371388026e-15,4.361689329945376,29.138466684615384,1.2202199465491248e-14,-3.561008987521755,87.74603037847947,-1.3558660197206182e-14,-1.9659613145718695,6.575407978578841e-13,-2.4259793450984994,-2.113135039663198e-13,-3.7306328905017177e-14,-0.6800766704481102,2.2666925042209253e-14,0.9997131916970812,-6.912075058002894e-15,0.023948577135919358,1.6934257464657584e-15,53.48877039010905,-1.0703458715679822e-14,37.0743593045357,8.826828157282307e-13,-2.0378226498827394,-4.797828800917614e-13,-0.04774019939705054,14.70184326171875,126.47247314453125,-6.866455078125,250.0,1
9.381691694259644,7.152291215699995,6.962931873391428e-14,10.403743926953915,29.489372493697882,1.5618354049990513e-14,-3.0505803612151015,89.19283837359038,-1.2792392297988315e-14,-2.115628929821314,2.2401912102006982e-13,1.419690233630663,-1.3815612813198656e-13,-2.6315499737023872e-14,-0.6104238088608834,1.58887072012687e-14,0.9999597009427516,-7.521900119114875e-15,0.00897755481647555,2.201796562365824e-15,60.79447533344995,5.918492092382713e-13,88.43182337910828,2.886441086147329e-13,1.1925397962497568,-3.134992265785286e-13,-0.07311162913331426,14.70184326171875,116.668701171875,-6.866455078125,250.0,1
9.4325110912323,7.3752476484137945,1.4207508183347954e-13,13.480898457148971,29.864178131714272,2.2838524033608732e-14,-2.3654892309731785,90.71051789732809,-1.1631752278854801e-14,-2.235841666084683,3.268470874937132e-13,4.482917910418395,-2.0771241451421744e-13,-9.70532784832435e-15,-0.3826046239755003,5.33288755192176e-15,0.9999997233164865,-7.745511513604999e-15,-0.0007438863828204134,2.412525030419483e-15,62.68960501151725,1.2076381955845762e-12,114.58763688576626,4.3814951666831803e-13,3.7656510447514524,-4.594102875898898e-13,-0.084582600001748,12.7410888671875,91.17889404296875,-6.866455078125,250.0,1
9.48188853263855,7.217531441124915,1.183775543186463e-13,12.594536287405178,30.220561367546185,2.868370478579287e-14,-1.74360325340294,92.20273189551808,-1.0215424326480142e-14,-2.3219363335653336,2.4084542527346267e-13,3.7662973036798553,-1.5473740619988095e-13,2.1870030260794162e-15,-0.1966344995445309,-2.3076496560679674e-15,0.9999843284255083,-7.679672369960744e-15,-0.005598473308380257,2.389577228246267e-15,61.34901724956178,1.0062092117084937e-12,107.05355844294402,3.296529715868246e-13,3.1636897350910784,-3.377853552422039e-13,-0.08019817136278373,12.7410888671875,81.3751220703125,-6.866455078125,250.0,1
9.532227993011475,7.011870616769524,6.687484027509493e-14,9.798742460471328,30.57353515059913,3.205014815776668e-14,-1.2503398456095478,93.7417871566919,-8.602037163345876e-15,-2.3848777666760843,2.005090220825164e-13,1.620778258666905,-1.3247680819296444e-13,1.2280518997616156e-14,-0.11504539661907018,-8.97646069242926e-15,0.9999639248733772,-7.361842468000571e-15,-0.00849405391026514,2.187604709574693e-15,59.60090024254096,5.684361423383069e-13,83.28931091400628,2.773059559757485e-13,1.3614537372802002,-2.8724245204614363e-13,-0.06866442329864197,12.7410888671875,81.3751220703125,-6.866455078125,250.0,1
9.581898212432861,6.860462931112932,8.500935015348053e-15,7.084081867700353,30.9142958497198,3.247239146526597e-14,-0.8984719448418043,95.27730701480515,-6.98912635412895e-15,-2.429505065320337,1.1195029904153873e-13,0.0691117823743808,-7.634045899031637e-14,1.7841114915299245e-14,-0.11161259922393156,-1.2768308041207649e-14,0.9999365386161404,-6.909988529561411e-15,-0.01126582177970237,1.8889531603722697e-15,58.31393491445992,7.225794763045845e-14,60.214695875452996,1.5586490431651612e-13,0.05805389719447987,-1.6489587473245138e-13,-0.05776896803015008,12.7410888671875,81.3751220703125,-6.866455078125,250.0,1
9.632042407989502,6.794921424468397,-1.0221570895377147e-14,5.571085848332088,31.25502171842035,3.195983901539211e-14,-0.6191143266002068,96.84456493598067,-5.386525936582376e-15,-2.4605500551852955,4.4074217779111266e-13,0.3861285735492894,-1.109422551952444e-13,3.994177686851647e-14,-0.0922504925218693,-1.8331418181212712e-14,0.9999078072123851,-5.899065330733769e-15,-0.013578552047978979,1.4566353931195092e-15,57.756832107981374,-8.688335261070575e-14,47.35422971082275,6.101195937358028e-13,0.3243480017814031,-2.3966939544095567e-13,-0.051499682021538984,12.7410888671875,71.57135009765625,-6.866455078125,250.0,1
