t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],pos[0],pos[1],pos[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],forces[0],forces[1],forces[2],torque[0],torque[1],torque[2]
5.798004388809204,0.0,0.0,-9.81,1.0,0.0,-56.878423054218295,5.798004388809204,0.0,-167.52302436750475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
5.8484227657318115,0.0,0.0,-9.81,1.0,0.0,-57.37302733182907,5.8484227657318115,0.0,-170.41567928471196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
5.898544549942017,0.0,0.0,-9.81,1.0,0.0,-57.864722034931184,5.898544549942017,0.0,-173.31596239593028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
5.948444843292236,0.0,0.0,-9.81,1.0,0.0,-58.35424391269684,5.948444843292236,0.0,-176.22785628540413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
5.998502969741821,0.0,0.0,-9.81,1.0,0.0,-58.845314133167264,5.998502969741821,0.0,-179.17354246124776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.047767639160156,0.0,0.0,-9.81,1.0,0.0,-59.32860054016113,6.047767639160156,0.0,-182.09634635391126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.097947359085083,0.0,0.0,-9.81,1.0,0.0,-59.82086359262466,6.097947359085083,0.0,-185.0981405346564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.147819995880127,0.0,0.0,-9.81,1.0,0.0,-60.310114159584046,6.147819995880127,0.0,-188.105964953205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.198020696640015,0.0,0.0,-9.81,1.0,0.0,-60.80258303403854,6.198020696640015,0.0,-191.15829722952498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.248104810714722,0.0,0.0,-9.81,1.0,0.0,-61.29390819311142,6.248104810714722,0.0,-194.22814831955338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.298324108123779,0.0,0.0,-9.81,1.0,0.0,-61.786559500694274,6.298324108123779,0.0,-197.33102592700118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.348526954650879,0.0,0.0,-9.81,1.0,0.0,-62.27904942512512,6.348526954650879,0.0,-200.4576114871444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.398310899734497,0.0,0.0,-9.81,1.0,0.0,-62.767429926395415,6.398310899734497,0.0,-203.5824217716399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.448186874389648,0.0,0.0,-9.81,1.0,0.0,-63.25671323776245,6.448186874389648,0.0,-206.7374119978547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.498145341873169,0.0,0.0,-9.81,1.0,0.0,-63.746805803775786,6.498145341873169,0.0,-209.92210472278094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.548406600952148,0.0,0.0,-9.81,1.0,0.0,-64.23986875534058,6.548406600952148,0.0,-213.15088140949277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.598549842834473,0.0,0.0,-9.81,1.0,0.0,-64.73177395820618,6.598549842834473,0.0,-216.39674240855103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.665255784988403,0.0,0.0,-9.81,1.0,0.0,-65.38615925073624,6.665255784988403,0.0,-220.75838776519834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.715204238891602,0.0,0.0,-9.81,1.0,0.0,-65.87615358352662,6.715204238891602,0.0,-224.04879978578512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.748571872711182,0.0,0.0,-9.81,1.0,0.0,-66.2034900712967,6.748571872711182,0.0,-226.25785360006236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.798294305801392,0.0,0.0,-9.81,1.0,0.0,-66.69126713991166,6.798294305801392,0.0,-229.57390566812794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.8652119636535645,0.0,0.0,-9.81,1.0,0.0,-67.34772936344147,6.8652119636535645,0.0,-234.08065797879144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.915188550949097,0.0,0.0,-9.81,1.0,0.0,-67.83799968481064,6.915188550949097,0.0,-237.47096969199367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.965089797973633,0.0,0.0,-9.81,1.0,0.0,-68.32753091812134,6.965089797973633,0.0,-240.88059869091546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
6.998805046081543,0.0,0.0,-9.81,1.0,0.0,-68.65827750205995,6.998805046081543,0.0,-243.19542955155916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.048443078994751,0.0,0.0,-9.81,1.0,0.0,-69.14522660493851,7.048443078994751,0.0,-246.62766258556633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.115066766738892,0.0,0.0,-9.81,1.0,0.0,-69.79880498170853,7.115066766738892,0.0,-251.27791637358183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.165059804916382,0.0,0.0,-9.81,1.0,0.0,-70.28923668622971,7.165059804916382,0.0,-254.79188886670318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.200529098510742,0.0,0.0,-9.81,1.0,0.0,-70.63719045639039,7.200529098510742,0.0,-257.2973401136816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.2484729290008545,0.0,0.0,-9.81,1.0,0.0,-71.10751943349838,7.2484729290008545,0.0,-260.7065069719736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.2981085777282715,0.0,0.0,-9.81,1.0,0.0,-71.59444514751435,7.2981085777282715,0.0,-264.26014370214995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.34861159324646,0.0,0.0,-9.81,1.0,0.0,-72.08987972974778,7.34861159324646,0.0,-267.90090001684575,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.398226022720337,0.0,0.0,-9.81,1.0,0.0,-72.57659728288651,7.398226022720337,0.0,-271.5017464841915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.465058088302612,0.0,0.0,-9.81,1.0,0.0,-73.23221984624863,7.465058088302612,0.0,-276.3960070036916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.498804330825806,0.0,0.0,-9.81,1.0,0.0,-73.56327048540115,7.498804330825806,0.0,-278.8784909702912,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.548502206802368,0.0,0.0,-9.81,1.0,0.0,-74.05080664873122,7.548502206802368,0.0,-282.5586587750842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.5981457233428955,0.0,0.0,-9.81,1.0,0.0,-74.5378095459938,7.5981457233428955,0.0,-286.25897775617545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.6482813358306885,0.0,0.0,-9.81,1.0,0.0,-75.02963990449905,7.6482813358306885,0.0,-290.0206347075261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.698456287384033,0.0,0.0,-9.81,1.0,0.0,-75.52185617923736,7.698456287384033,0.0,-293.809940182538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.748231649398804,0.0,0.0,-9.81,1.0,0.0,-76.01015248060226,7.748231649398804,0.0,-297.5933730390579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.797983169555664,0.0,0.0,-9.81,1.0,0.0,-76.49821489334106,7.797983169555664,0.0,-301.3992755192878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.848243474960327,0.0,0.0,-9.81,1.0,0.0,-76.9912684893608,7.848243474960327,0.0,-305.2688801870555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.89794921875,0.0,0.0,-9.81,1.0,0.0,-77.4788818359375,7.89794921875,0.0,-309.12002563670296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
7.965837717056274,0.0,0.0,-9.81,1.0,0.0,-78.14486800432205,7.965837717056274,0.0,-314.4251633758584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.015754461288452,0.0,0.0,-9.81,1.0,0.0,-78.63455126523971,8.015754461288452,0.0,-318.35034415917744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.06539273262024,0.0,0.0,-9.81,1.0,0.0,-79.12150270700454,8.06539273262024,0.0,-322.27779877872644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.115757703781128,0.0,0.0,-9.81,1.0,0.0,-79.61558307409285,8.115757703781128,0.0,-326.28763532421044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.165307760238647,0.0,0.0,-9.81,1.0,0.0,-80.10166912794112,8.165307760238647,0.0,-330.25667755184145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.215748071670532,0.0,0.0,-9.81,1.0,0.0,-80.59648858308792,8.215748071670532,0.0,-334.32198953628875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.265519618988037,0.0,0.0,-9.81,1.0,0.0,-81.08474746227265,8.265519618988037,0.0,-338.3577028813352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.31583285331726,0.0,0.0,-9.81,1.0,0.0,-81.57832029104233,8.31583285331726,0.0,-342.46217202632283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.365209579467773,0.0,0.0,-9.81,1.0,0.0,-82.06270597457886,8.365209579467773,0.0,-346.51415978639966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.415171146392822,0.0,0.0,-9.81,1.0,0.0,-82.55282894611359,8.415171146392822,0.0,-350.63862847464304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.465304374694824,0.0,0.0,-9.81,1.0,0.0,-83.04463591575623,8.465304374694824,0.0,-354.80192416626426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.51667332649231,0.0,0.0,-9.81,1.0,0.0,-83.54856533288957,8.51667332649231,0.0,-359.0937263915985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.565147638320923,0.0,0.0,-9.81,1.0,0.0,-84.02409833192826,8.565147638320923,0.0,-363.1667367352585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.615148782730103,0.0,0.0,-9.81,1.0,0.0,-84.51460955858231,8.615148782730103,0.0,-367.39256393248263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.649069547653198,0.0,0.0,-9.81,1.0,0.0,-84.84737226247788,8.649069547653198,0.0,-370.2706517013405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.715849161148071,0.0,0.0,-9.81,1.0,0.0,-85.50248027086258,8.715849161148071,0.0,-375.9804742866817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.76587724685669,0.0,0.0,-9.81,1.0,0.0,-85.99325579166413,8.76587724685669,0.0,-380.2825522577902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.815927982330322,0.0,0.0,-9.81,1.0,0.0,-86.48425350666047,8.815927982330322,0.0,-384.6111527526867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.865947246551514,0.0,0.0,-9.81,1.0,0.0,-86.97494248867035,8.865947246551514,0.0,-388.9615753816504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.899616718292236,0.0,0.0,-9.81,1.0,0.0,-87.30524000644684,8.899616718292236,0.0,-391.9010966928645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.947922468185425,0.0,0.0,-9.81,1.0,0.0,-87.77911941289902,8.947922468185425,0.0,-396.1413328810683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
8.997774124145508,0.0,0.0,-9.81,1.0,0.0,-88.26816415786743,8.997774124145508,0.0,-400.54164703289445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.065887689590454,0.0,0.0,-9.81,1.0,0.0,-88.93635823488235,9.065887689590454,0.0,-406.5994194899613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.115868091583252,0.0,0.0,-9.81,1.0,0.0,-89.4266659784317,9.115868091583252,0.0,-411.06900020443896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.153394937515259,0.0,0.0,-9.81,1.0,0.0,-89.79480433702469,9.153394937515259,0.0,-414.4387159922892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.19791555404663,0.0,0.0,-9.81,1.0,0.0,-90.23155158519745,9.19791555404663,0.0,-418.45588029944446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.265873908996582,0.0,0.0,-9.81,1.0,0.0,-90.89822304725647,9.265873908996582,0.0,-424.63317400560976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.315856695175171,0.0,0.0,-9.81,1.0,0.0,-91.38855417966842,9.315856695175171,0.0,-429.2010285683425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.366084814071655,0.0,0.0,-9.81,1.0,0.0,-91.88129202604293,9.366084814071655,0.0,-433.8160530285892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.415757656097412,0.0,0.0,-9.81,1.0,0.0,-92.3685826063156,9.415757656097412,0.0,-438.40426304053574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.465791463851929,0.0,0.0,-9.81,1.0,0.0,-92.85941426038741,9.465791463851929,0.0,-443.05037312183697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.515848875045776,0.0,0.0,-9.81,1.0,0.0,-93.35047746419906,9.515848875045776,0.0,-447.7232563574044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.566160678863525,0.0,0.0,-9.81,1.0,0.0,-93.84403625965118,9.566160678863525,0.0,-452.4447190991657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.61569356918335,0.0,0.0,-9.81,1.0,0.0,-94.32995391368866,9.61569356918335,0.0,-457.1171543602465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.665869235992432,0.0,0.0,-9.81,1.0,0.0,-94.82217720508575,9.665869235992432,0.0,-461.8749203298006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.71581482887268,0.0,0.0,-9.81,1.0,0.0,-95.312143471241,9.71581482887268,0.0,-466.6353418441591,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.765817880630493,0.0,0.0,-9.81,1.0,0.0,-95.80267340898514,9.765817880630493,0.0,-471.42576788116537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.81568169593811,0.0,0.0,-9.81,1.0,0.0,-96.29183743715286,9.81568169593811,0.0,-476.22724627876266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.865865707397461,0.0,0.0,-9.81,1.0,0.0,-96.7841425895691,9.865865707397461,0.0,-481.08426279956103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.915761709213257,0.0,0.0,-9.81,1.0,0.0,-97.27362236738206,9.915761709213257,0.0,-485.937827637833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.949742078781128,0.0,0.0,-9.81,1.0,0.0,-97.60696979284288,9.949742078781128,0.0,-489.2545485437938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
9.997920036315918,0.0,0.0,-9.81,1.0,0.0,-98.07959555625916,9.997920036315918,0.0,-493.97982313353265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.048207521438599,0.0,0.0,-9.81,1.0,0.0,-98.57291578531266,10.048207521438599,0.0,-498.9368071695858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.097955226898193,0.0,0.0,-9.81,1.0,0.0,-99.06094077587129,10.097955226898193,0.0,-503.8648616738542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.165809869766235,0.0,0.0,-9.81,1.0,0.0,-99.72659482240678,10.165809869766235,0.0,-510.63177414997455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.215710401535034,0.0,0.0,-9.81,1.0,0.0,-100.2161190390587,10.215710401535034,0.0,-515.6326117818288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.265844821929932,0.0,0.0,-9.81,1.0,0.0,-100.70793770313264,10.265844821929932,0.0,-520.6815458677409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.315872192382812,0.0,0.0,-9.81,1.0,0.0,-101.19870620727541,10.315872192382812,0.0,-525.7442510325245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.365972757339478,0.0,0.0,-9.81,1.0,0.0,-101.6901927495003,10.365972757339478,0.0,-530.8389871398266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.415140390396118,0.0,0.0,-9.81,1.0,0.0,-102.17252722978594,10.415140390396118,0.0,-535.8625684671304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.465115547180176,0.0,0.0,-9.81,1.0,0.0,-102.66278351783755,10.465115547180176,0.0,-540.9931571693221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.516672611236572,0.0,0.0,-9.81,1.0,0.0,-103.1685583162308,10.516672611236572,0.0,-546.3122251390381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.565516471862793,0.0,0.0,-9.81,1.0,0.0,-103.64771658897402,10.565516471862793,0.0,-551.374779762336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.615692138671875,0.0,0.0,-9.81,1.0,0.0,-104.13993988037112,10.615692138671875,0.0,-556.6000706872912,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.665194272994995,0.0,0.0,-9.81,1.0,0.0,-104.62555581808093,10.665194272994995,0.0,-561.779259005029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.69901180267334,0.0,0.0,-9.81,1.0,0.0,-104.95730578422548,10.69901180267334,0.0,-565.3286558083461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.748254537582397,0.0,0.0,-9.81,1.0,0.0,-105.44037701368333,10.748254537582397,0.0,-570.5208283423419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.798288345336914,0.0,0.0,-9.81,1.0,0.0,-105.93120866775514,10.798288345336914,0.0,-575.820970072028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.848181247711182,0.0,0.0,-9.81,1.0,0.0,-106.4206580400467,10.848181247711182,0.0,-581.1306055742253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.91512155532837,0.0,0.0,-9.81,1.0,0.0,-107.07734245777131,10.91512155532837,0.0,-588.2983958171795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
10.965120315551758,0.0,0.0,-9.81,1.0,0.0,-107.56783029556276,10.965120315551758,0.0,-593.6766539718775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.015174388885498,0.0,0.0,-9.81,1.0,0.0,-108.05886075496674,11.015174388885498,0.0,-599.085440112467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.065200090408325,0.0,0.0,-9.81,1.0,0.0,-108.54961288690568,11.065200090408325,0.0,-604.5157106471659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.098760604858398,0.0,0.0,-9.81,1.0,0.0,-108.87884153366089,11.098760604858398,0.0,-608.1697405817636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.165048599243164,0.0,0.0,-9.81,1.0,0.0,-109.52912675857544,11.165048599243164,0.0,-615.4302067213043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.215049505233765,0.0,0.0,-9.81,1.0,0.0,-110.01963564634323,11.215049505233765,0.0,-620.9312881803772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.265034675598145,0.0,0.0,-9.81,1.0,0.0,-110.5099901676178,11.265034675598145,0.0,-626.4551488658716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
11.315709114074707,0.0,0.0,-9.81,1.0,0.0,-111.00710640907288,11.315709114074707,0.0,-632.0803716500594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0
