t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],pos[0],pos[1],pos[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],forces[0],forces[1],forces[2],torque[0],torque[1],torque[2],alpha,joystick[0],joystick[1],joystick[2],joystick[3],takeoff
14.364169597625732,-1.5783307079283855,0.5024071778092015,-1.7321917509873201,19.336760025988134,0.08662518262657638,-0.177676230811662,150.66892969669564,-0.010412482469139117,-0.014505477670808717,-11.80252536740103,-1.1429443528468017,-1.6645882194061223,-1.3514656844073738,0.06494704309174537,-0.5026892221537382,0.9971321383632125,-0.053119459290658845,0.028920275698854515,-0.04549109079125079,-13.415811017391277,4.270461011378213,-14.72362988339222,-16.35544683442069,-1.2143944610269533,-3.5618344329821308,0.049559262039353236,249.99237060546875,8.82720947265625,248.0316162109375,-120.58258056640625,1
14.414188623428345,-1.5668901400837432,-0.2198499312708569,-2.0092550552842248,19.258385707641427,0.07562850324163685,-0.27817721126595285,151.6322153883228,-0.006629618414082735,-0.02841963077881915,-9.34979284750541,-0.840357295710077,-1.9109806134569967,-1.819133214095827,0.02291318983420953,-0.5982746107665357,0.9928799886824841,-0.09877803595359552,0.030731293654586437,-0.059057728345541245,-13.318566190711817,-1.8687244158022835,-17.078667969915912,-12.94613620705952,-1.2426002429896124,-4.099430133178884,0.05404836422952908,249.99237060546875,8.82720947265625,248.0316162109375,-120.58258056640625,1
14.463988065719604,-1.597850877869279,-1.3289961468694034,-2.298866823214479,19.178813625058936,0.009445236320307401,-0.392659496963914,152.58730961065876,-0.0061592509130222765,-0.04797385473798867,-7.580415425709188,-0.5899252869493462,-1.9472413396941703,-2.196633674632207,-0.006464760449379294,-0.6952461434897909,0.9848404613920088,-0.15337348521373026,0.03203899342945432,-0.07442675955996272,-13.581732461888873,-11.296467248389929,-19.540367997323074,-10.479205432518889,-1.3553268013580209,-4.203005349015472,0.059737813031632836,249.99237060546875,10.7879638671875,248.0316162109375,-120.58258056640625,1
14.514634370803833,-0.18680648738738867,-3.801653068379656,-2.3455069219957068,19.169352566707,-0.18309444480524212,-0.5114507561124784,153.55816648901936,-0.015432308023856006,-0.0738769457676206,-3.5038595154184518,-0.6813392441987127,0.641456837482717,-2.3740912126223668,-0.04097207567692497,-0.6627587248002768,0.9725107114097314,-0.2127822975405198,0.03285363415563397,-0.08869751275815711,-1.5878551427928036,-32.31405108122708,-19.936808836963507,-4.829348313582011,-1.77881382697572,1.3842929536666657,0.06735381781024685,146.0723876953125,22.552490234375,42.15240478515625,-30.38787841796875,1
14.56369161605835,-0.4275712305679376,-5.637140081886661,-2.186896212974216,19.148377099985254,-0.45963700833642185,-0.618733859978528,154.4975331206393,-0.03798083346986814,-0.10423032448386099,6.928694952436055,-0.8343767499940036,0.38927589612258895,-2.03418852504698,-0.08190430053604729,-0.6436619216925192,0.9592447398412681,-0.2616448434186557,0.03192231098900301,-0.10184532910450958,-3.6343554598274697,-47.91569069603661,-18.588617810280837,9.597714653197073,-1.9439017050583054,0.7922021143791754,0.07459105759729923,-4.90570068359375,8.82720947265625,-6.866455078125,0.98419189453125,1
14.61434555053711,-0.7005432821164379,-6.96190188371008,-1.5047336664334992,19.112891826473394,-0.8122847302014264,-0.6949545405260344,155.46567629091712,-0.07912625097158825,-0.13943250624538334,4.787192757693059,-0.8832006305199364,1.0927575292986904,-1.7916983767616026,-0.12664188740600346,-0.5883094534022519,0.9448746639769262,-0.3056260663238183,0.029534790402718454,-0.11372015262822677,-5.954617897989722,-59.176166011535685,-12.790236164684742,6.676441849322045,-1.7762589887788691,2.2813150928948476,0.07607234488421222,-4.90570068359375,4.90570068359375,-6.866455078125,0.98419189453125,1
14.664044618606567,-0.8573809414354246,-7.830572208531843,-0.43020855503944316,19.07028079270354,-1.2014568714160567,-0.7163355047870029,156.41345147413736,-0.1388375378066129,-0.17503371325836214,3.3123968905808328,-0.7401785458451083,1.5452627747115453,-1.6270753382235648,-0.16342807133951195,-0.5115113335766633,0.9303491482041514,-0.3443545575198149,0.02638682589479368,-0.12318334534481686,-7.28773800220111,-66.55986377252067,-3.656772717835267,4.67019885301323,-1.4544677217384046,3.230692026512558,0.0728683521109259,16.66259765625,-0.9765625,-6.866455078125,2.9449462890625,1
14.714035987854004,-0.9071884039496577,-8.283913162279834,0.7834167582678165,19.024929202224698,-1.6155810331252876,-0.6771714283498068,157.3645337347921,-0.21960264578273414,-0.20888644017681135,2.419481884575998,-0.5076567771526342,1.7720927948128384,-1.5061221259442426,-0.1888065287371129,-0.42292198833045297,0.9154978913127811,-0.3799446955997456,0.022975549205928356,-0.13029874683262982,-7.71110143357209,-70.4132618793786,6.659042445276441,3.450066763965475,-1.0839229989149173,3.70185008114088,0.06658685673962861,16.66259765625,-0.9765625,-6.866455078125,0.98419189453125,1
14.763773918151855,-0.8743728977179911,-8.427778027265347,2.0349806802000736,18.98143970398367,-2.0347612692111765,-0.575955701120541,158.30863125974173,-0.3208074599635276,-0.23753328469379503,1.9158183418142403,-0.24346691965305278,1.83386446652465,-1.4108332867957403,-0.20091606941664908,-0.3317093653187432,0.9006110693554503,-0.4126333190495644,0.019825466309756686,-0.13505701259162226,-7.432169630602925,-71.63611323175544,17.297335781700625,2.750030386986201,-0.7077202222050984,3.825928419513496,0.05823026324719782,16.66259765625,-0.9765625,-6.866455078125,2.9449462890625,1
14.813806772232056,-0.781947208640539,-8.34050772523367,3.2267265881530327,18.942316653395338,-2.452060675182575,-0.414513360578778,159.25636942480202,-0.44349105392073457,-0.25827257117792646,1.690973820491259,0.011690089103322386,1.7692816600154624,-1.3262290403816626,-0.200331180894358,-0.24318715419641518,0.8856838165560642,-0.4430532802528235,0.01727247980494179,-0.13773027767809495,-6.646551273444581,-70.89431566448619,27.42717599930078,2.4221827089630863,-0.3598897503187305,3.6862732997975605,0.04880540545297807,-0.98419189453125,-2.93731689453125,-6.866455078125,2.9449462890625,1
