t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],pos[0],pos[1],pos[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],forces[0],forces[1],forces[2],torque[0],torque[1],torque[2],alpha,joystick[0],joystick[1],joystick[2],joystick[3],takeoff
0.0729670524597168,0.0,0.0,0.0,0.001,0.0,0.0,7.29670524597168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,0.98419189453125,0
0.1049799919128418,0.0,0.0,0.0,0.001,0.0,0.0,0.00010497999191284179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,-2.93731689453125,0
0.15587592124938965,0.0,0.0,0.0,0.001,0.0,0.0,0.00015587592124938963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,-2.93731689453125,0
0.20591187477111816,0.0,0.0,0.0,0.001,0.0,0.0,0.00020591187477111815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,-2.93731689453125,0
0.2549898624420166,0.0,0.0,0.0,0.001,0.0,0.0,0.0002549898624420166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,-2.93731689453125,0
0.3045210838317871,0.0,0.0,0.0,0.001,0.0,0.0,0.0003045210838317871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,-2.93731689453125,0
0.3553140163421631,0.0,0.0,0.0,0.001,0.0,0.0,0.00035531401634216305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,-2.93731689453125,0
0.40509510040283203,0.0,0.0,0.0,0.001,0.0,0.0,0.000405095100402832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,-2.93731689453125,0
0.4552450180053711,0.0,0.0,0.0,0.001,0.0,0.0,0.0004552450180053711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,-2.93731689453125,0
0.5052471160888672,0.0,0.0,0.0,0.001,0.0,0.0,0.0005052471160888672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,-2.93731689453125,0
0.5545198917388916,0.0,0.0,0.0,0.001,0.0,0.0,0.0005545198917388916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,-2.93731689453125,0
0.6057229042053223,0.0,0.0,0.0,0.001,0.0,0.0,0.0006057229042053222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,-2.93731689453125,0
0.6549699306488037,0.0,0.0,0.0,0.001,0.0,0.0,0.0006549699306488037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,-2.93731689453125,0
0.7050600051879883,0.0,0.0,0.0,0.001,0.0,0.0,0.0007050600051879883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,-2.93731689453125,0
0.7545812129974365,0.0,0.0,0.0,0.001,0.0,0.0,0.0007545812129974365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,6.85882568359375,-0.9765625,6.85882568359375,-2.93731689453125,0
