cd0sa,cd1sa,cl1sa,coeff_drag_shift,coeff_lift_gain,coeff_lift_shift,train_score,test_score
0.01,4.55,5,0.5,2.5,0.05,1.0,0
0.12761334025114074,-3.2904758570259056,-1.0853999962109857,1.3230956656752528,-0.3152454693920113,0.06900983010947316,44.24494244615695,22.522861419340824
