t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],pos[0],pos[1],pos[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],forces[0],forces[1],forces[2],torque[0],torque[1],torque[2],alpha,joystick[0],joystick[1],joystick[2],joystick[3],takeoff
0.10629749298095703,0.0,0.0,0.0,0.01,0.0,0.0,0.0010629749298095704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,4.90570068359375,0.9765625,8.82720947265625,0
0.22034049034118652,0.0,0.0,0.0,0.01,0.0,0.0,0.0022034049034118652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,4.90570068359375,0.9765625,8.82720947265625,0
0.26842403411865234,0.0,0.0,0.0,0.01,0.0,0.0,0.0026842403411865235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,4.90570068359375,0.9765625,8.82720947265625,0
0.3166649341583252,0.0,0.0,0.0,0.01,0.0,0.0,0.0031666493415832522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,4.90570068359375,0.9765625,8.82720947265625,0
0.36431384086608887,0.0,0.0,0.0,0.01,0.0,0.0,0.0036431384086608887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,4.90570068359375,0.9765625,8.82720947265625,0
0.41228604316711426,0.0,0.0,0.0,0.01,0.0,0.0,0.004122860431671142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,4.90570068359375,0.9765625,8.82720947265625,0
0.46198511123657227,0.0,0.0,0.0,0.01,0.0,0.0,0.004619851112365722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,4.90570068359375,0.9765625,8.82720947265625,0
0.511350154876709,0.0,0.0,0.0,0.01,0.0,0.0,0.005113501548767089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,4.90570068359375,0.9765625,8.82720947265625,0
0.5615174770355225,0.0,0.0,0.0,0.01,0.0,0.0,0.005615174770355225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,4.90570068359375,0.9765625,8.82720947265625,0
0.6112573146820068,0.0,0.0,0.0,0.01,0.0,0.0,0.006112573146820069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-8.82720947265625,4.90570068359375,0.9765625,8.82720947265625,0
