cd0sa,cd1sa,cl1sa,coeff_drag_shift,coeff_lift_gain,coeff_lift_shift,train_score,test_score
0.01,4.55,5,0.5,2.5,0.05,1.0,0
0.7201383236851131,-4.06037407285122,-0.4805306018849117,27.59356367274669,0.41245128081646887,0.10894756876554934,12.946331595261833,11.603264698294664
